,index_x,article_order,fp_timestamp,headline,src_x,url,index_y,article_id_x,num_neg,num_tweets,prop_neg,sis,zsis,article_id_y,fp_url,status_id,level_0,index,link_name,num_angries,num_comments,num_hahas,num_likes,num_loves,num_reactions,num_sads,num_shares,num_thankfuls,num_wows,status_link,status_message,status_published,status_type,retrieved_time,src_y,prop_neg_fb,prop_angry_fb
73,298,5.0,2016-09-19-0722,Banks Are Now too Scared to Even Make Money,wsj,http://www.wsj.com/articles/banks-are-now-too-scared-to-even-make-money-1474277532,594,2016-09-19-0722-wsj-5,8,124,0.0645161290323,0.0655072768424,-0.202801702432,2016-09-19-0722-wsj-5,http://www.wsj.com/articles/banks-are-now-too-scared-to-even-make-money-1474277532,8304333127_10154705092208128,2354.0,28,Banks Are Now Too Scared To Even Make Money,3,61,42,430,3,509,7,131,0,24,http://on.wsj.com/2cjFbyF,"Down in the depths of the financial markets strange things are happening, because banks either can't or won't pick up free money.",2016-09-19 05:34:18,link,2016-09-19-1723,wsj,0.0196463654224,0.00589390962672
74,299,6.0,2016-09-19-0722,"Syria Truce Hangs in Balance Amid Attacks, Lack of Aid",wsj,http://www.wsj.com/articles/syria-truce-hangs-in-balance-amid-attacks-lack-of-aid-1474280649,700,2016-09-19-0722-wsj-6,3,31,0.0967741935484,0.0932603593277,0.259965593964,2016-09-19-0722-wsj-6,http://www.wsj.com/articles/syria-truce-hangs-in-balance-amid-attacks-lack-of-aid-1474280649,8304333127_10154706663778128,2330.0,4,U.N. Aid Convoys Hit by Airstrikes in Syria,0,3,0,14,0,17,3,4,0,0,http://on.wsj.com/2cL5HjB,The U.N. said humanitarian aid convoys were hit by an airstrike in Syria. The Syrian army said Monday that a cease-fire brokered by the U.S. and Russia had expired.,2016-09-19 15:00:14,link,2016-09-19-1723,wsj,0.176470588235,0.0
75,302,9.0,2016-09-19-0722,Veteran Winners Dominate the Emmys,wsj,http://www.wsj.com/articles/american-crime-story-dominates-at-emmys-1474252109,796,2016-09-19-0722-wsj-9,3,23,0.130434782609,0.117056313946,0.656749972406,2016-09-19-0722-wsj-9,http://www.wsj.com/articles/american-crime-story-dominates-at-emmys-1474252109,8304333127_10154704293688128,2366.0,40,'American Crime Story' Dominates at Emmys,0,4,0,42,3,47,0,4,0,2,http://on.wsj.com/2cWwnPQ,"Veteran winners again had strong showings, illustrating how the Emmy awards have struggled to keep up with a television landscape that has changed rapidly in recent years.",2016-09-18 22:12:45,link,2016-09-19-1723,wsj,0.0,0.0
76,303,10.0,2016-09-19-0722,North Korean Leader Adopts Grandfather’s Folksy Image,wsj,http://www.wsj.com/articles/to-secure-his-brutal-grip-on-power-north-korean-leader-adopts-grandfathers-folksy-image-1474235419,787,2016-09-19-0722-wsj-10,7,54,0.12962962963,0.123010352862,0.756030277338,2016-09-19-0722-wsj-10,http://www.wsj.com/articles/to-secure-his-brutal-grip-on-power-north-korean-leader-adopts-grandfathers-folksy-image-1474235419,8304333127_10154703730133128,2377.0,51,"To Secure His Brutal Grip on Power, North Korean Leader Adopts Grandfather's Folksy Image",34,139,94,474,8,625,6,86,0,9,http://on.wsj.com/2ciKnTz,"Kim Jong Un fashioned his propaganda, policies and nuclear ambitions after the country's founder, Kim Il Sung. He even copied his haircut and dress.",2016-09-18 17:40:08,link,2016-09-19-1723,wsj,0.064,0.0544
77,304,11.0,2016-09-19-0722,Iraqi Families Return to Ravaged Homes in Fallujah,wsj,http://www.wsj.com/articles/iraqi-families-return-to-ravaged-homes-in-fallujah-1474229238,363,2016-09-19-0722-wsj-11,2,18,0.111111111111,0.101319474307,0.394346877633,2016-09-19-0722-wsj-11,http://www.wsj.com/articles/iraqi-families-return-to-ravaged-homes-in-fallujah-1474229238,8304333127_10154703491458128,2381.0,55,Iraqi Families Return to Ravaged Homes in Fallujah,0,3,0,46,1,48,1,2,0,0,http://on.wsj.com/2cAmd84,The first Iraqi families returned over the weekend to broken homes and businesses in Fallujah nearly three months after the country's military drove out Islamic State fighters.,2016-09-18 16:20:05,link,2016-09-19-1723,wsj,0.0208333333333,0.0
78,305,12.0,2016-09-19-0722,FAA Poised to Take On Role as Traffic Cop for Space,wsj,http://www.wsj.com/articles/faa-poised-to-take-on-role-as-traffic-cop-for-space-1474239138,33,2016-09-19-0722-wsj-12,2,89,0.0224719101124,0.0274269710174,-0.83776973461,2016-09-19-0722-wsj-12,http://www.wsj.com/articles/faa-poised-to-take-on-role-as-traffic-cop-for-space-1474239138,8304333127_10154705487078128,2349.0,23,FAA Poised to Take On Role as Traffic Cop for Space,0,2,0,42,0,42,0,9,0,0,http://on.wsj.com/2d5Cp13,"With roughly 1,400 commercial satellites currently flying and several thousand more expected to be launched into low-altitude orbits over the next 10 years, Pentagon brass are ready to hand over the painstaking task to civilian authorities.",2016-09-19 08:40:06,link,2016-09-19-1723,wsj,0.0,0.0
79,306,13.0,2016-09-19-0722,Why the Paperless Office Is Finally on Its Way,wsj,http://www.wsj.com/articles/why-the-paperless-office-is-finally-on-its-way-1474221512,77,2016-09-19-0722-wsj-13,15,272,0.0551470588235,0.0558941333562,-0.363095551713,2016-09-19-0722-wsj-13,http://www.wsj.com/articles/why-the-paperless-office-is-finally-on-its-way-1474221512,8304333127_10154703523288128,2380.0,54,Why the Paperless Office Is Finally on  Its Way,0,7,0,135,1,136,0,13,0,0,http://on.wsj.com/2d4qYHa,"We were promised the paperless office for 40 years, yet it's only just becoming true, writes Christopher Mims.",2016-09-18 16:40:06,link,2016-09-19-1723,wsj,0.0,0.0
80,312,19.0,2016-09-19-0722,"In India, Old Gold Is the New Black",wsj,http://www.wsj.com/articles/in-indias-bazaars-old-gold-is-the-new-black-1474199968,241,2016-09-19-0722-wsj-19,0,44,0.0,0.0127997061727,-1.08167128354,2016-09-19-0722-wsj-19,http://www.wsj.com/articles/in-indias-bazaars-old-gold-is-the-new-black-1474199968,8304333127_10154702189738128,2405.0,79,"In India's Bazaars, Old Gold Is the New Black",0,7,1,89,0,93,0,20,0,3,http://on.wsj.com/2d3ICKQ,"Gold holds a special place in India, which vies with China to be the world's top gold consumer. But with prices sky high, many Indians have decided it is time to sell off the family jewels.",2016-09-18 07:37:29,link,2016-09-19-1723,wsj,0.0,0.0
81,318,25.0,2016-09-19-0722,Putin’s Party Shores Up Power in Parliamentary Elections,wsj,http://www.wsj.com/articles/russians-head-to-polls-to-vote-for-new-parliament-1474184676,137,2016-09-19-0722-wsj-25,2,94,0.0212765957447,0.0260871530616,-0.860110457785,2016-09-19-0722-wsj-25,http://www.wsj.com/articles/russians-head-to-polls-to-vote-for-new-parliament-1474184676,8304333127_10154703891868128,2374.0,48,Putin's Party Shores Up Power in Parliamentary Elections Amid Weak Turnout,3,4,1,50,1,57,1,11,0,1,http://on.wsj.com/2cKXus7,"President Vladimir Putin declared victory after Russians voted in a new parliament that maintains his ruling party's dominance, although election turnout plummeted to a historical low.",2016-09-18 19:00:46,link,2016-09-19-1723,wsj,0.0701754385965,0.0526315789474
82,319,26.0,2016-09-19-0722,"At Oktoberfest, the Beer Flows but Anxieties Linger",wsj,http://www.wsj.com/articles/at-oktoberfest-the-beer-flows-but-anxieties-linger-1474208555,34,2016-09-19-0722-wsj-26,4,42,0.0952380952381,0.0927467102255,0.251400779356,2016-09-19-0722-wsj-26,http://www.wsj.com/articles/at-oktoberfest-the-beer-flows-but-anxieties-linger-1474208555,8304333127_10154702539023128,2399.0,73,"At Oktoberfest, the Beer Flows but Anxieties Linger",0,16,4,149,1,163,8,16,0,1,http://on.wsj.com/2d3VdxF,Security officials banned any backpack bigger than three liters—like the one that held the bomb detonated by a Syrian refugee earlier this summer in the city of Ansbach in Germany's first suicide attack.,2016-09-18 10:20:05,link,2016-09-19-1723,wsj,0.0490797546012,0.0
83,320,27.0,2016-09-19-0722,"After New Jersey Bridge Scandal, Two Lives Veer Off Course",wsj,http://www.wsj.com/articles/after-new-jersey-bridge-scandal-two-lives-veer-off-course-1474209111,585,2016-09-19-0722-wsj-27,2,15,0.133333333333,0.114335098762,0.61137521469,2016-09-19-0722-wsj-27,http://www.wsj.com/articles/after-new-jersey-bridge-scandal-two-lives-veer-off-course-1474209111,8304333127_10154704375323128,2364.0,38,"After New Jersey Bridge Scandal, Two Lives Veer Off Course",0,38,1,145,0,153,4,13,0,3,http://on.wsj.com/2cB7XMw,"She was deputy chief of staff to Gov. Chris Christie and enjoyed considerable power in the New Jersey Republican's orbit. He was a state senator turned Port Authority executive who gave tours of the World Trade Center site to firefighters and VIPs like British Prime Minister David Cameron.

Now Bridget Kelly, a single mother of four, is struggling to make ends meet. Bill Baroni divides his time between the gym and helping his lawyers pore over documents in the criminal case against him.",2016-09-18 23:10:07,link,2016-09-19-1723,wsj,0.0261437908497,0.0
84,321,28.0,2016-09-19-0722,Baltimore Park’s Confederate Monument Presents Dilemma,wsj,http://www.wsj.com/articles/confederate-monument-in-baltimore-park-presents-a-dilemma-1474191004,784,2016-09-19-0722-wsj-28,7,28,0.25,0.210987643677,2.22300292934,2016-09-19-0722-wsj-28,http://www.wsj.com/articles/confederate-monument-in-baltimore-park-presents-a-dilemma-1474191004,8304333127_10154701925168128,2411.0,85,Confederate Monument in Baltimore Park Presents a Dilemma,7,136,1,146,1,164,4,32,0,5,http://on.wsj.com/2cGXbBW,"Cities around the U.S., primarily in the South, are wrestling with whether to keep Confederate monuments that many view as racist symbols but others consider part of history.",2016-09-18 04:59:27,link,2016-09-19-1723,wsj,0.0670731707317,0.0426829268293
85,324,31.0,2016-09-19-0722,Coalition Misfire Threatens to Upend Syria Truce,wsj,http://www.wsj.com/articles/coalition-misfire-threatens-to-upend-syria-truce-1474205363,555,2016-09-19-0722-wsj-31,7,45,0.155555555556,0.143760562407,1.1020285417,2016-09-19-0722-wsj-31,http://www.wsj.com/articles/coalition-misfire-threatens-to-upend-syria-truce-1474205363,8304333127_10154702983243128,2392.0,66,Coalition Misfire Threatens to Upend Syria Truce,4,19,2,65,0,72,1,2,0,0,http://on.wsj.com/2cwil2Q,"The cease-fire in Syria was on the verge of collapse as both sides accused the other of violating the agreement, with tensions soaring after the U.S.-led coalition targeting Islamic State mistakenly hit Syrian government forces.",2016-09-18 12:40:02,link,2016-09-19-1723,wsj,0.0694444444444,0.0555555555556
86,325,32.0,2016-09-19-0722,NATO’s Baltic Force to Be in Place by May 2017,wsj,http://www.wsj.com/articles/natos-baltic-deterrent-force-to-be-in-place-by-may-2017-1474188298,519,2016-09-19-0722-wsj-32,2,80,0.025,0.0302207840579,-0.791184447802,2016-09-19-0722-wsj-32,http://www.wsj.com/articles/natos-baltic-deterrent-force-to-be-in-place-by-may-2017-1474188298,8304333127_10154702053178128,2408.0,82,NATO's Baltic Deterrent Force to Be in Place by May 2017,2,21,1,188,4,198,0,39,0,3,http://on.wsj.com/2cTtDQp,"Military leaders from NATO have discussed the deployment of a force of up to 4,000 personnel, its rules of engagement, and its command and control.",2016-09-18 06:19:51,link,2016-09-19-1723,wsj,0.010101010101,0.010101010101
87,327,34.0,2016-09-19-0722,Two Former Albuquerque Police to Stand Trial Over Fatal 2014 Shooting,wsj,http://www.wsj.com/articles/two-former-albuquerque-police-to-stand-trial-over-fatal-2014-shooting-1474239422,341,2016-09-19-0722-wsj-34,0,12,0.0,0.0329236962618,-0.746114882154,2016-09-19-0722-wsj-34,http://www.wsj.com/articles/two-former-albuquerque-police-to-stand-trial-over-fatal-2014-shooting-1474239422,8304333127_10154704210288128,2367.0,41,Two Former Albuquerque Police to Stand Trial Over Fatal 2014 Shooting,2,6,0,61,0,66,3,5,0,0,http://on.wsj.com/2cwRUtS,"Two former Albuquerque police officers are scheduled to stand trial this week for the 2014 shooting death of a mentally ill homeless man, in a case that shook the city.",2016-09-18 21:29:06,link,2016-09-19-1723,wsj,0.0757575757576,0.030303030303
88,328,35.0,2016-09-19-0722,Explosion Near New Jersey Train Station After Police Find Five Devices,wsj,http://www.wsj.com/articles/explosion-at-new-jersey-train-station-as-police-discover-five-devices-1474271979,544,2016-09-19-0722-wsj-35,5,76,0.0657894736842,0.067218522333,-0.1742676306,2016-09-19-0722-wsj-35,http://www.wsj.com/articles/explosion-at-new-jersey-train-station-as-police-discover-five-devices-1474271979,8304333127_10154704969113128,2355.0,29,Explosion at New Jersey Train Station as Police Discover Five Devices,39,40,1,268,2,466,63,265,0,93,http://on.wsj.com/2d5ko2Z,"NJ Transit, Amtrak rail service affected after discovery of suspicious package near Elizabeth station.",2016-09-19 04:46:20,link,2016-09-19-1723,wsj,0.218884120172,0.0836909871245
89,329,36.0,2016-09-19-0722,Minnesota City Grapples With Stabbings at Mall,wsj,http://www.wsj.com/articles/islamic-state-outlet-claims-minnesota-mallattacker-as-soldier-1474214299,773,2016-09-19-0722-wsj-36,3,21,0.142857142857,0.12503198399,0.789739857954,2016-09-19-0722-wsj-36,http://www.wsj.com/articles/islamic-state-outlet-claims-minnesota-mallattacker-as-soldier-1474214299,8304333127_10154702680338128,2396.0,70,Islamic State Outlet Claims Minnesota Mall Attacker as Soldier,91,69,1,180,0,297,17,58,0,8,http://www.wsj.com/articles/islamic-state-outlet-claims-minnesota-mallattacker-as-soldier-1474214299?mod=e2fb,"The Islamic State-linked Amaq Agency called the man responsible for the stabbings ""a soldier of the Islamic State"" who ""carried out the operation in response to calls to target citizens of countries belonging to the crusader coalition.""",2016-09-18 11:21:00,link,2016-09-19-1723,wsj,0.363636363636,0.306397306397
90,330,37.0,2016-09-19-0722,"Trump Trade Plan Could Push U.S. into Recession, Study Says",wsj,http://www.wsj.com/articles/trump-trade-plan-could-push-u-s-into-recession-study-says-1474257662,264,2016-09-19-0722-wsj-37,27,145,0.186206896552,0.180433669246,1.71353230932,2016-09-19-0722-wsj-37,http://www.wsj.com/articles/trump-trade-plan-could-push-u-s-into-recession-study-says-1474257662,8304333127_10154704423443128,2363.0,37,"Trump Trade Plan Could Push U.S. into Recession, Study Says",33,288,86,897,13,1120,22,438,0,69,http://on.wsj.com/2cLAfOR,"""While Clinton's stated trade policy would be harmful, Trump's state trade policy would be horribly destructive.""",2016-09-18 23:40:03,link,2016-09-19-1723,wsj,0.0491071428571,0.0294642857143
91,331,38.0,2016-09-19-0722,"White, Working Class Voters Vex Hillary Clinton",wsj,http://www.wsj.com/articles/white-working-class-voters-vex-hillary-clinton-1474235442,23,2016-09-19-0722-wsj-38,14,148,0.0945945945946,0.0938266277135,0.269407806017,2016-09-19-0722-wsj-38,http://www.wsj.com/articles/white-working-class-voters-vex-hillary-clinton-1474235442,8304333127_10154703773573128,2376.0,50,"White, Working Class Voters Vex Hillary Clinton",7,151,39,290,14,360,4,40,0,6,http://on.wsj.com/2cAxPbp,"Hillary Clinton isn't banking on winning pockets of Pennsylvania and Ohio packed with white, working class voters flocking to Republican Donald J. Trump. She just wants to avoid a wipeout.",2016-09-18 18:00:08,link,2016-09-19-1723,wsj,0.0305555555556,0.0194444444444
92,337,44.0,2016-09-19-0722,"Hanjin Unloads More Cargo, Easing Supply-Chain Fears",wsj,http://www.wsj.com/articles/hanjin-unloads-more-cargo-easing-supply-chain-fears-1474259710,775,2016-09-19-0722-wsj-44,4,52,0.0769230769231,0.0773794254834,-0.00484019196057,2016-09-19-0722-wsj-44,http://www.wsj.com/articles/hanjin-unloads-more-cargo-easing-supply-chain-fears-1474259710,8304333127_10154705568953128,2348.0,22,"Hanjin Unloads More Cargo, Easing Supply-Chain Fears",1,5,0,76,0,80,0,6,0,3,http://on.wsj.com/2cWkhU2,Nearly one-third of the Hanjin container ships that have been waiting to dock around the world have unloaded their cargo.,2016-09-19 09:00:42,link,2016-09-19-1723,wsj,0.0125,0.0125
94,339,46.0,2016-09-19-0722,Who’s Ready for Information Storage Under Their Skin?,wsj,http://www.wsj.com/articles/when-information-storage-gets-under-your-skin-1474251062,473,2016-09-19-0722-wsj-46,30,393,0.0763358778626,0.0764167224423,-0.0208927325679,2016-09-19-0722-wsj-46,http://www.wsj.com/articles/when-information-storage-gets-under-your-skin-1474251062,8304333127_10154704544763128,2360.0,34,When Information Storage Gets Under Your Skin,120,276,12,886,15,1242,15,1326,0,194,http://on.wsj.com/2cWD9oY,"It only takes a few seconds to inject the small glass cylinder containing a tag, the size of a grain of rice, under the skin. It can be done by anyone, but proponents say it is best done by a trained person with sterilized equipment to lower the risk of infection.",2016-09-19 01:00:09,link,2016-09-19-1723,wsj,0.108695652174,0.0966183574879
95,340,47.0,2016-09-19-0722,Samsung Unloads Tech Shares as Recall Starts to Burn,wsj,http://www.wsj.com/articles/samsung-unloads-shares-in-tech-firms-as-galaxy-note-7-recall-starts-to-burn-1474198362,284,2016-09-19-0722-wsj-47,5,166,0.0301204819277,0.0325207833,-0.752833232885,2016-09-19-0722-wsj-47,http://www.wsj.com/articles/samsung-unloads-shares-in-tech-firms-as-galaxy-note-7-recall-starts-to-burn-1474198362,8304333127_10154703100603128,2389.0,63,Samsung Unloads Tech Shares as Galaxy Note 7 Recall Starts to Burn,0,9,15,117,0,137,0,36,0,5,http://on.wsj.com/2cU5UPY,"As it grapples with a massive global recall of its Galaxy Note 7 smartphones, Samsung is moving swiftly to sell stakes in other technology companies to raise cash.",2016-09-18 13:40:04,link,2016-09-19-1723,wsj,0.0,0.0
96,343,50.0,2016-09-19-0722,A Fed Insider Warns of the Risk of Low Rates,wsj,http://www.wsj.com/articles/a-fed-insider-warns-of-the-risk-of-low-rates-1474196402,772,2016-09-19-0722-wsj-50,17,152,0.111842105263,0.110194813986,0.542338256623,2016-09-19-0722-wsj-50,http://www.wsj.com/articles/a-fed-insider-warns-of-the-risk-of-low-rates-1474196402,8304333127_10154704748763128,2356.0,30,A Fed Insider Warns of the Risk of Low Rates,0,9,1,80,2,87,0,21,0,4,http://on.wsj.com/2cM40Pr,The Federal Reserve official who sent the market into its most volatile week of the summer over fears of more aggressive interest-rate increases couldn't have been a more unlikely candidate for that distinction.,2016-09-19 03:03:56,link,2016-09-19-1723,wsj,0.0,0.0
97,348,55.0,2016-09-19-0722,Rio’s Paralympic Games Hit Their Stride at the Finish Line,wsj,http://www.wsj.com/articles/rios-paralympic-games-hit-their-stride-at-the-finish-line-1474236732,320,2016-09-19-0722-wsj-55,2,11,0.181818181818,0.137966171109,1.00541027249,2016-09-19-0722-wsj-55,http://www.wsj.com/articles/rios-paralympic-games-hit-their-stride-at-the-finish-line-1474236732,8304333127_10154704161378128,2368.0,42,Rio's Paralympic Games Hit Their Stride at the Finish Line,0,2,0,78,6,84,0,3,0,0,http://on.wsj.com/2d0jGj5,"After financial woes and initial weak interest in tickets, the Paralympics in Rio de Janeiro attracted more than two million fans, making it the second-most attended Paralympic Games behind London in 2012.",2016-09-18 21:00:29,link,2016-09-19-1723,wsj,0.0,0.0
98,353,60.0,2016-09-19-0722,Recipes That Take Advantage of Fall’s Windfall of Nuts,wsj,http://www.wsj.com/articles/because-its-crunch-time-1473956849,36,2016-09-19-0722-wsj-60,3,18,0.166666666667,0.139265315365,1.02707278422,2016-09-19-0722-wsj-60,http://www.wsj.com/articles/because-its-crunch-time-1473956849,8304333127_10154702410558128,2403.0,77,Recipes That Take Advantage of Fall's Windfall of Nuts,0,3,0,71,0,71,0,11,0,0,http://on.wsj.com/2cTNtLr,"Nuts are fall's great underrated ingredient. These recipes show what wonders even a squirrel-size portion of walnuts, pecans, hazelnuts or almonds will do for a dish",2016-09-18 09:19:46,link,2016-09-19-1723,wsj,0.0,0.0
99,355,62.0,2016-09-19-0722,Fall: The New Beach Season,wsj,http://www.wsj.com/articles/beach-getaways-in-the-fallwhen-the-crowds-are-gone-1473969032,677,2016-09-19-0722-wsj-62,1,23,0.0434782608696,0.0532672754153,-0.406896954601,2016-09-19-0722-wsj-62,http://www.wsj.com/articles/beach-getaways-in-the-fallwhen-the-crowds-are-gone-1473969032,8304333127_10154701927458128,2410.0,84,Beach Getaways in the Fall—When the Crowds are Gone,0,6,0,185,9,194,0,27,0,0,http://on.wsj.com/2cETtFw,Many of the most scenic island destinations in the U.S. and Europe clear out in the fall. That's your cue to move in.,2016-09-18 05:00:58,link,2016-09-19-1723,wsj,0.0,0.0
100,388,95.0,2016-09-19-0722,The New Trend in Office Wear: Comfort,wsj,http://www.wsj.com/articles/the-new-trend-in-office-wear-comfort-1474251001,395,2016-09-19-0722-wsj-95,1,34,0.0294117647059,0.0394327135524,-0.637580619865,2016-09-19-0722-wsj-95,http://www.wsj.com/articles/the-new-trend-in-office-wear-comfort-1474251001,8304333127_10154704583963128,2359.0,33,The New Trend in Office Wear: Comfort,1,31,0,782,34,823,1,131,0,6,http://on.wsj.com/2cBdfHN,"""No one really notices that I'm not wearing heels every day ... As long as you look nice, no one cares anymore. There's no dress code.""",2016-09-19 01:30:08,link,2016-09-19-1723,wsj,0.00243013365735,0.00121506682868
101,390,1.0,2016-09-19-0722,New Jersey bomb squad detonates device,bbc,http://www.bbc.com/news/world-us-canada-37404573,308,2016-09-19-0722-bbc-1,3,88,0.0340909090909,0.0380900873447,-0.659968169088,2016-09-19-0722-bbc-1,http://www.bbc.com/news/world-us-canada-37404573,228735667216_10153932064562217,2449.0,23,Suspicious devices found near New Jersey station,189,163,3,1581,1,1984,74,189,0,136,http://bbc.in/2cxBvFi,"A device found in Elizabeth, New Jersey, exploded as a robot was trying to disarm it.",2016-09-19 04:10:14,link,2016-09-19-1723,bbc,0.132560483871,0.0952620967742
102,395,6.0,2016-09-19-0722,Australian faces burkini anger in France,bbc,http://www.bbc.com/news/world-australia-37382318,84,2016-09-19-0722-bbc-6,7,34,0.205882352941,0.181098015441,1.72460991456,2016-09-19-0722-bbc-6,http://www.bbc.com/news/world-australia-37382318,228735667216_10153932003137217,2450.0,24,'I was forced to leave French beach for wearing a burkini',2364,4401,909,12331,370,17641,1512,1107,0,155,http://bbc.in/2cVzrce,A Muslim woman from Australia was forced to leave a beach for wearing a burkini.,2016-09-19 03:39:52,link,2016-09-19-1723,bbc,0.219715435633,0.13400600873
103,396,7.0,2016-09-19-0722,China ship to pay for Barrier Reef damage,bbc,http://www.bbc.com/news/world-australia-37406917,448,2016-09-19-0722-bbc-7,3,16,0.1875,0.150702371865,1.21777937395,2016-09-19-0722-bbc-7,http://www.bbc.com/news/world-australia-37406917,228735667216_10153932375852217,2444.0,18,Chinese ship to pay $29m for Great Barrier Reef disaster,665,136,12,3032,16,4039,260,236,0,54,http://bbc.in/2cxJnqI,"A  coal ship which destroyed coral in the Great Barrier Reef is to pay compensation - but conservationists say the figure is ""disappointing"".",2016-09-19 06:35:29,link,2016-09-19-1723,bbc,0.229017083436,0.164644714038
104,397,8.0,2016-09-19-0722,"Haze 'may have caused 100,000' early deaths",bbc,http://www.bbc.com/news/world-asia-37404515,567,2016-09-19-0722-bbc-8,3,33,0.0909090909091,0.0887499454851,0.18475693847,2016-09-19-0722-bbc-8,http://www.bbc.com/news/world-asia-37404515,228735667216_10153934564472217,3288.0,17,"Indonesia haze may have led to 100,000 premature deaths",67,77,4,2215,7,2663,242,235,0,132,http://bbc.in/2cORaQs,"A startling ""wake-up call"".",2016-09-19 22:22:22,link,2016-09-20-1003,bbc,0.116034547503,0.0251595944424
105,398,9.0,2016-09-19-0722,Sound of Music 'Liesl' actress dies,bbc,http://www.bbc.com/news/entertainment-arts-37403372,564,2016-09-19-0722-bbc-9,7,150,0.0466666666667,0.0484366609596,-0.487444778172,2016-09-19-0722-bbc-9,http://www.bbc.com/news/entertainment-arts-37403372,228735667216_10153931823262217,2455.0,29,Sound of Music 'Liesl' actress Charmian Carr dies,10,1052,10,14566,961,26322,10681,4260,0,94,http://bbc.in/2cJ5HjS,She will forever be 16 going on 17.,2016-09-19 01:11:42,link,2016-09-19-1723,bbc,0.406162145734,0.000379910341159
106,399,10.0,2016-09-19-0722,"Schumacher 'cannot walk', court hears",bbc,http://www.bbc.com/news/world-europe-37406977,495,2016-09-19-0722-bbc-10,2,33,0.0606060606061,0.0645681072685,-0.218461835492,2016-09-19-0722-bbc-10,http://www.bbc.com/news/world-europe-37406977,228735667216_10153932233817217,2446.0,20,"Michael Schumacher ""cannot walk"" following ski accident",6,142,5,1990,14,3162,1063,288,0,84,http://bbc.in/2cxGLc1,A lawyer for Michael Schumacher has described his injuries in a lawsuit against a German magazine.,2016-09-19 05:35:55,link,2016-09-19-1723,bbc,0.33807716635,0.00189753320683
107,401,12.0,2016-09-19-0722,'Saddest' polar bear offered new home,bbc,http://www.bbc.com/news/world-asia-china-37404925,687,2016-09-19-0722-bbc-12,6,50,0.12,0.11430547824,0.610881308875,2016-09-19-0722-bbc-12,http://www.bbc.com/news/world-asia-china-37404925,228735667216_10153932183317217,2448.0,22,'World's saddest' polar bear offered new UK home,140,579,17,13465,1199,18030,3153,1004,0,56,http://bbc.in/2d1zx0F,"Your move, Guangzhou Grandview Centre.",2016-09-19 04:59:32,link,2016-09-19-1723,bbc,0.18264004437,0.0077648363838
108,420,31.0,2016-09-19-0722,How Trump 'Rick-rolled' the media,bbc,http://www.bbc.com/news/world-us-canada-37395030,664,2016-09-19-0722-bbc-31,1,41,0.0243902439024,0.0338398004197,-0.730839352144,2016-09-19-0722-bbc-31,http://www.bbc.com/news/world-us-canada-37395030,228735667216_10153927831807217,2478.0,52,How Trump 'Rick-rolled' the media,52,355,371,3613,69,4134,10,243,0,19,http://bbc.in/2cyxAKA,"Donald J. Trump made ""those desperately waiting for his statement look like fools.""",2016-09-17 13:23:47,link,2016-09-19-1723,bbc,0.0149975810353,0.0125786163522
109,432,1.0,2016-09-19-0722, Device explodes near N.J. train station as robot tries to disarm it ,usa,http://www.usatoday.com/story/news/nation/2016/09/19/suspicious-device-nj-train-station/90676614/,468,2016-09-19-0722-usa-1,29,718,0.0403899721448,0.0408480356285,-0.613980907256,2016-09-19-0722-usa-1,http://www.usatoday.com/story/news/nation/2016/09/19/suspicious-device-nj-train-station/90676614/,13652355666_10153857440625667,2548.0,19,Suspect Ahmad Rahami nabbed in N.Y.-area bombings,21,61,2,1416,7,1454,4,50,0,4,http://www.usatoday.com/story/news/nation/2016/09/19/suspicious-device-nj-train-station/90676614/,"""We are extremely fortunate and grateful that nobody was killed.""  - President Obama on the Manhatten and New Jersey attacks.",2016-09-19 11:01:59,link,2016-09-19-1723,usa,0.0171939477304,0.0144429160935
110,433,2.0,2016-09-19-0722,Nation FBI: Traffic stop made in connection to NYC explosion ,usa,http://www.usatoday.com/story/news/nation/2016/09/19/fbi-traffic-stop-made-connection-nyc-bombing/90672822/,508,2016-09-19-0722-usa-2,3,187,0.0160427807487,0.018787021067,-0.981836120088,2016-09-19-0722-usa-2,http://www.usatoday.com/story/news/nation/2016/09/19/fbi-traffic-stop-made-connection-nyc-bombing/90672822/,13652355666_10153856310345667,2567.0,38,FBI: Traffic stop made in connection to NYC bombing,2,86,6,3287,11,3339,7,40,0,27,http://www.usatoday.com/story/news/nation/2016/09/19/fbi-traffic-stop-made-connection-nyc-bombing/90672822/,"No charges have been filed and the Chelsea explosion investigation remains ongoing, the FBI said.",2016-09-18 23:42:53,link,2016-09-19-1723,usa,0.00269541778976,0.000598981731057
111,434,3.0,2016-09-19-0722,TV 9 things you might have missed at the Emmys ,usa,http://www.usatoday.com/story/life/tv/2016/09/19/things-you-missed-emmy-awards-2016/90635552/,506,2016-09-19-0722-usa-3,0,28,0.0,0.0184331705793,-0.987736381208,2016-09-19-0722-usa-3,http://www.usatoday.com/story/life/tv/2016/09/19/things-you-missed-emmy-awards-2016/90635552/,13652355666_10153856301695667,2559.0,30,9 things you might have missed at the Emmys,1,246,7,4051,25,4099,4,18,0,11,http://www.usatoday.com/story/life/tv/2016/09/19/things-you-missed-emmy-awards-2016/90635552/,Miss the show? Here's what you need to know.,2016-09-19 03:02:00,link,2016-09-19-1723,usa,0.00121980970969,0.000243961941937
